No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
1.447743533,2.100842057,0.188484114,0.018577789,0.162905943,0.467364519,0.474498975,0.378848019,0.141114652,0.996634322,0.863618098,0.004131701
1.558261452,2.016994319,0.169375255,0.006066936,0.229663811,0.439703942,0.503291387,0.401774301,0.096742693,1.179177712,0.894395878,0.010693659
1.29686859,2.321463049,0.176318147,0.000981387,0.135980054,0.506158065,0.417461533,0.413841436,0.111839198,1.342441283,0.521150406,0.020686483
1.547843965,1.981113977,0.187802926,0.006897684,0.168068907,0.463569234,0.498386199,0.381628056,0.14574419,0.897896434,0.936543912,0.008701481
0.935158728,2.328104161,0.214792636,0.001639507,0.154403564,0.505640512,0.408265909,0.43935629,0.116852449,0.761406097,1.167530865,0.018683277
1.145325495,2.457440262,0.17688272,0.005876423,0.16953029,0.453667319,0.485225996,0.413030466,0.151932323,0.730525793,1.003207432,0.016862653
1.358056297,2.219860142,0.177399903,0.004504062,0.156655112,0.49910508,0.45143503,0.406625697,0.084666158,1.382520053,0.717312752,0.010088865
1.611128442,2.084419942,0.158715163,0.001306352,0.118619774,0.547268439,0.424071898,0.435620246,0.122991169,0.9515555,0.818592208,0.056575557
0.992850316,2.53963128,0.187530154,0.001739321,0.12491245,0.521497213,0.411972845,0.397093398,0.106695468,1.194731936,0.716899451,0.01487348
1.465159066,2.116760971,0.176197088,0.009566703,0.092701743,0.545083048,0.47248967,0.351965677,0.11214941,1.246858351,0.845787306,0.004929724
1.779856369,1.956329551,0.155066837,0.005067757,0.196139601,0.494833985,0.461827,0.365848063,0.130910253,1.012796485,0.882962197,0.013550173
1.102584943,2.382296633,0.195689714,0.003710749,0.157471375,0.472700973,0.466570273,0.393729438,0.144129211,0.912160168,0.833596233,0.056489041
1.258812423,2.197378646,0.197966879,0.002455024,0.19015635,0.430695418,0.515476185,0.346902971,0.155914015,0.927475082,0.915023372,0.020108666
1.285772808,2.325613917,0.150340886,0.000184277,0.284864629,0.485816145,0.371130694,0.468421166,0.071641508,1.403738736,0.685367941,0.000285074
1.25224954,2.229716095,0.18454583,0.025285846,0.217319282,0.435382048,0.477433152,0.385479837,0.117229857,1.061529321,0.7586559,0.004931827
1.242912665,2.313782958,0.183712778,0.004449551,0.172992609,0.494976799,0.405209712,0.442860404,0.085017996,1.371877583,0.551716197,0.017944289
1.984907279,1.769706701,0.169317351,0.00247478,0.151010819,0.521844628,0.425388625,0.396286585,0.128361956,1.028710492,0.816610425,0.037105365
1.248836115,2.176246224,0.205552828,0.003502242,0.130562096,0.48154615,0.468922353,0.403415665,0.109770792,1.137284291,0.71875447,0.059577608
1.431699281,2.086876442,0.184340318,0.004998499,0.202169601,0.438107433,0.493865757,0.403298579,0.132805406,0.973348799,0.860102953,0.016342734
1.160622559,2.399675597,0.175274734,0.004147643,0.193950945,0.469877511,0.497394894,0.390101874,0.112536905,1.089911255,0.727884617,0.013565333
2.085006445,1.799090342,0.164007314,0.006195727,0.233613446,0.469733355,0.405966356,0.428874912,0.121879989,0.984472468,0.883959701,0.01142467
1.227288149,2.253880046,0.187769946,0.013046939,0.150362315,0.481122173,0.487671067,0.38059546,0.11978137,1.117059142,0.646966942,0.000244806
1.560965215,2.143067246,0.172846001,0.010204025,0.179247145,0.458466147,0.479049178,0.406551805,0.116571226,1.052717648,0.903312802,0.008829826
1.45258366,2.295285437,0.147076087,0.016425009,0.336344421,0.370392209,0.609479792,0.355771201,0.117211838,0.873260679,1.141950139,0.002850931
1.424174389,2.172621174,0.166117068,0.002959055,0.200102826,0.49583807,0.467878933,0.336162837,0.128422961,1.09275024,0.886976606,0.023587776
1.949417719,1.792123506,0.183351872,0.000970806,0.15936109,0.497691171,0.395719462,0.437050529,0.104324887,1.112791903,0.871788584,4.40E-05
0.843000501,2.732289886,0.190919458,0.001968386,0.243162902,0.428412348,0.457611335,0.400653714,0.123919859,1.073373918,0.854933409,0.002081171
1.270101146,2.348247619,0.16654217,0.001332209,0.179001032,0.484403696,0.454859874,0.433422701,0.124693668,1.028627544,0.671162454,0.129406947
1.732956838,1.795560285,0.200179211,0.004543172,0.104224084,0.521464006,0.493932514,0.34438652,0.101510808,1.218912603,0.858788453,0.001043108
1.305129518,2.392845987,0.166347109,0.006863865,0.172792697,0.473709759,0.421990004,0.448148804,0.116148165,1.017488577,0.894298193,0.003187641
1.741085434,2.018379784,0.175190136,0.005732655,0.092439006,0.530902624,0.439013667,0.396622459,0.156801253,0.787854307,0.773604271,0.140691386
1.074815327,2.535417698,0.166066788,0.007852526,0.137470572,0.513077588,0.434494529,0.426501032,0.08972699,1.303921906,0.708367123,0.004043093
1.156784947,2.432435094,0.173482806,0.005697922,0.195286775,0.486641233,0.452500529,0.398827253,0.092017185,1.129066722,0.819782176,0.041833274
1.452218737,2.198198785,0.174303564,0.005623115,0.135395603,0.506838273,0.426624806,0.431769899,0.120396579,0.853357158,1.061536407,0.024678466
1.410810606,2.094521135,0.184307996,0.000815419,0.127527369,0.481249132,0.504060326,0.421258712,0.113065226,1.057618846,0.836155063,0.065405825
1.327500092,2.481151115,0.143104816,0.006432462,0.138101076,0.507063274,0.484429239,0.381572496,0.166385946,0.896274827,0.763713701,0.039567702
1.460091671,2.150100901,0.166643728,0.002798433,0.18485003,0.510373138,0.435534515,0.350518896,0.170233037,0.882067746,0.785914772,0.015178362
1.453334113,2.221705356,0.170015324,0.004113954,0.189777031,0.468065682,0.491365248,0.372244317,0.149532948,1.056101746,0.639565204,0.014776396
1.135939961,2.541789784,0.154126101,0.003629045,0.22511453,0.478001583,0.438092585,0.367314135,0.106161349,1.26542586,0.830863264,0.001107859
1.545343372,2.145604512,0.163467874,0.006737989,0.179621555,0.46402483,0.496185782,0.403247043,0.130488724,0.900117452,0.854671208,0.019727285
1.092854322,2.483065463,0.184602735,0.004049853,0.195296275,0.459790838,0.457735065,0.402731407,0.118179877,0.942681001,0.95029118,0.023005153
1.49587984,2.115595229,0.18322158,0.004657588,0.148545193,0.491779951,0.472429086,0.383834923,0.111626718,1.025835103,0.875711251,0.021337411
1.176364512,2.324216483,0.188632421,0.002205111,0.195211723,0.423897789,0.560621408,0.352942265,0.137317038,1.031904024,0.719755583,0.098239124
1.203324615,2.277364748,0.204482602,0.002905167,0.144546518,0.444157398,0.550974562,0.361467169,0.130019287,1.009589317,0.771280067,0.020275764
1.088528878,2.483870318,0.173823652,0.003517858,0.197901076,0.441780441,0.535712883,0.362351202,0.141556267,0.757849077,1.123358275,0.014289118
1.116671131,2.425725472,0.168839623,0.002361272,0.154961012,0.529169865,0.433792166,0.385381521,0.129456471,1.140193221,0.623016889,0.121748777
1.074731984,2.552492898,0.153322714,0.005015245,0.22504092,0.499075231,0.434763717,0.388613252,0.116525602,1.105552439,0.718051296,0.019908101
1.079224638,2.465556305,0.181320037,0.002178919,0.157030769,0.516123091,0.414171634,0.409286792,0.118929872,1.118518954,0.654303236,0.044391739
1.153767766,2.446966255,0.16822535,0.002284997,0.186858459,0.47435676,0.482408327,0.369078408,0.171321286,0.719626829,1.077438916,0.012298764
1.320972529,2.204662851,0.196850061,0.003292761,0.197268239,0.437280276,0.501763973,0.385664275,0.149163974,0.836087006,0.949865188,0.017508366
1.476270676,2.102443424,0.179662852,0.005219492,0.21768394,0.452844794,0.469671717,0.411412943,0.134409541,0.820828408,0.845091444,0.12343804
1.549912669,2.052894323,0.171436569,0.004601002,0.188062587,0.497643406,0.448625212,0.379727245,0.094950559,1.288422101,0.735925562,0.008000937
1.050782188,2.602054774,0.173528351,0.001948166,0.185441422,0.466527295,0.453915238,0.428840226,0.123764186,0.819070835,0.979460496,0.074931071
1.780309189,1.920565816,0.177939409,0.004022962,0.183557586,0.482246311,0.485409264,0.35252216,0.126404724,1.051000694,0.797412137,0.025655794
1.391257474,2.233548463,0.168711115,0.002151997,0.242346051,0.445673799,0.469888657,0.396574514,0.08835245,1.240123536,0.722933756,0.102313524
1.392288087,2.205377588,0.174097005,0.002255283,0.226774892,0.456113013,0.454831455,0.425960958,0.10398018,1.15318898,0.755375959,0.020772851
1.567265803,2.058429489,0.179571116,0.002374985,0.228250307,0.444787282,0.498369084,0.389489638,0.126716277,0.847773106,1.075732705,0.019503284
1.053254195,2.323475174,0.197169481,0.00177294,0.155743526,0.453643925,0.503879107,0.409798531,0.099438624,1.101217297,0.904468415,0.008251736
1.216898087,2.385995807,0.171315667,0.008090723,0.266884259,0.431513722,0.445258314,0.418363689,0.148368967,0.779524426,1.031745179,0.007197526
1.217015258,2.371333973,0.177323313,0.004699745,0.175502974,0.47920059,0.479460781,0.368220671,0.12657783,1.109110618,0.818614607,0.000583986
1.641133586,2.154045511,0.1692138,0.005603833,0.225994142,0.423706185,0.54065047,0.345894265,0.141116704,0.98270604,0.917723832,0.005068909
1.070752495,2.317579655,0.206465402,0.009930395,0.174345728,0.431811626,0.518602388,0.37364063,0.111535848,1.19986521,0.737439664,0.007875944
1.039585792,2.381806323,0.198240971,0.004148564,0.09271884,0.512972865,0.478758823,0.40444379,0.118419502,0.916518075,0.757095594,0.069740463
1.192503274,2.461437811,0.170564885,0.005041966,0.167762526,0.490600026,0.445202683,0.419117506,0.105383177,1.102293402,0.903332224,0.010845924
1.2830308,2.403431637,0.169230094,0.004252443,0.208980804,0.456927734,0.452685775,0.427468615,0.115369964,1.018433961,0.756755389,0.033484567
1.409860181,2.283925868,0.178719399,0.005335071,0.206841578,0.420203684,0.527436876,0.406016074,0.096106929,1.141925036,0.824362847,0.013411603
1.852139005,2.076142212,0.137855744,0.000552684,0.289981412,0.460841038,0.412588114,0.431609788,0.103124477,1.173964632,0.806336472,0.054537125
1.227604433,2.241759816,0.197316553,0.004022367,0.219392763,0.452775284,0.428349789,0.439901141,0.08453643,1.153852076,0.836458733,0.003966831
1.473159419,2.20085995,0.165122059,0.00311518,0.169884279,0.540823539,0.367261393,0.416717771,0.136955411,0.941261009,0.83222271,0.029884004
1.001849278,2.453512074,0.190182545,0.002721776,0.125317916,0.518759298,0.445658463,0.417663075,0.099666914,1.140343094,0.736643711,0.062587427
1.22132935,2.300682092,0.183799692,0.008572296,0.186161613,0.45827872,0.523067901,0.37715375,0.103529501,1.132805051,0.814936508,0.007821539
1.612227147,2.016476575,0.173394444,0.003269748,0.248250242,0.431772191,0.495986085,0.395208779,0.129576791,0.99997211,0.878303911,0.007008084
1.377214235,2.128897288,0.180570864,0.007633142,0.238943113,0.414863618,0.532589499,0.417512328,0.071781158,1.21205227,0.811920596,0.01285708
1.185889725,2.447664715,0.165418603,0.003245042,0.208149334,0.462865257,0.486555022,0.373045728,0.110667476,1.202104529,0.703671731,0.021755524
1.143166227,2.456778049,0.169692161,2.41E-05,0.102159848,0.577186467,0.387265633,0.428825981,0.113212082,1.073331756,0.878816941,0.000574025
1.403642305,2.174214737,0.184557915,0.001914087,0.208725604,0.458151081,0.485150278,0.35907038,0.150822213,0.855202626,0.953707733,0.032320494
1.260519371,2.385065767,0.165858077,0.003684641,0.196026181,0.479742338,0.464804105,0.404652647,0.108762075,1.234380999,0.675167649,0.011052354
1.149547674,2.385124263,0.174893575,0.005022476,0.214469235,0.455219032,0.495867294,0.417401745,0.106526528,1.036785156,0.814648532,0.012129601
1.682821311,1.869614692,0.186463265,0.000455109,0.212842656,0.498114536,0.382821438,0.469839765,0.072607476,1.332175675,0.755511529,0.005397592
1.311691054,2.2869953,0.174069322,0.010691697,0.171529953,0.483721703,0.403017692,0.453350702,0.070952343,1.492736852,0.638021742,0.000958153
1.171369189,2.350614014,0.177632362,0.004905062,0.19439355,0.421220659,0.539927109,0.414329813,0.092852205,0.955863111,0.984714851,0.009445757
1.484877319,2.157292214,0.180940102,0.003747181,0.152962037,0.474658745,0.498385927,0.392871245,0.099120619,0.979979336,0.842473434,0.145042236
1.388171458,2.117727558,0.195690594,0.000184228,0.137704019,0.452343974,0.533287191,0.413734453,0.119873581,1.002784573,0.78771061,0.089268827
1.347306303,2.187393736,0.17890206,0.004843532,0.186172989,0.461798224,0.543870561,0.361361788,0.10657326,1.073162337,0.898774902,0.012412134
1.420352662,2.222546633,0.15518432,0.003211472,0.177176876,0.504452091,0.459809756,0.407189347,0.11966544,1.001231355,0.760494297,0.011029505
1.778852142,1.830161679,0.183887486,0.006933197,0.237362087,0.444168975,0.428256007,0.442980716,0.104428887,1.131451571,0.764185889,0.000964637
1.414065272,2.357199607,0.155203722,0.004558252,0.248282557,0.43287906,0.522752866,0.364061412,0.13783497,0.958189855,0.881415532,0.013290418
1.337343672,2.228768851,0.172941297,0.003615062,0.169120176,0.497103683,0.449860611,0.391399881,0.090357907,1.40809639,0.642805615,0.013253743
1.197527755,2.263611731,0.196704981,0.012563449,0.171906432,0.452415517,0.495763091,0.367932584,0.133244412,0.964756932,0.972480329,0.008220279
1.153569666,2.53600765,0.16087333,0.01015723,0.182761492,0.490268443,0.456049118,0.397811251,0.113683352,0.97665345,0.995535551,0.004685207
1.412814873,2.208783992,0.166118574,0.002933815,0.190946162,0.48706158,0.439003484,0.418033971,0.089553898,1.199776306,0.84192366,0.00733892
1.374295096,2.23022196,0.172668275,0.011320771,0.063528755,0.581452212,0.373828399,0.436371926,0.087931183,1.275505491,0.602362232,0.141929062
1.276057157,2.301478501,0.178584904,0.007787652,0.130339437,0.501027479,0.466057071,0.376520791,0.133051876,0.894537969,0.97495725,0.007282509
1.473075206,2.262346005,0.169964516,0.00601306,0.149470709,0.487178589,0.498130613,0.315221466,0.175214018,0.87322282,1.016340294,0.006465929
1.216273171,2.278618163,0.177723405,0.016111937,0.162137728,0.504488286,0.411840897,0.428623506,0.119255472,0.982994451,0.795924726,0.047797478
1.297640501,2.284309743,0.171632999,0.004779174,0.172429791,0.472185141,0.525743378,0.369244793,0.111667292,1.03611671,0.793980958,0.044958196
1.494665334,2.117253423,0.177464966,0.000498069,0.269221114,0.407487397,0.543721177,0.33870238,0.167517277,0.964269789,0.655591698,0.101852529
1.654016236,2.063984625,0.145467489,0.00383213,0.170783178,0.513544447,0.495416834,0.359351474,0.14554312,0.873421733,0.826033953,0.016920067
1.529457151,1.978428499,0.200543985,0.004206101,0.206749947,0.429258627,0.513124375,0.363084731,0.120560295,1.07960644,0.859290186,0.019206795
1.763042735,1.958045119,0.167298636,0.000457571,0.218050741,0.454052765,0.481557901,0.401353976,0.129917476,1.067301604,0.782928936,0.009175643
1.13919081,2.493668521,0.177697925,0.005843804,0.225628706,0.416925436,0.522121269,0.38792811,0.108769417,1.062176488,0.845477509,0.012561895
1.497821406,2.283753991,0.151603072,0.000451316,0.172631085,0.507053212,0.450070973,0.415100682,0.109209261,0.98093755,0.858764341,0.089951445
1.049107548,2.457288067,0.193100469,0.00262796,0.228048873,0.415409687,0.492190788,0.415709294,0.085969979,1.243402596,0.660647108,0.069788827
1.182543933,2.454497844,0.164839253,0.004953409,0.154323012,0.502899089,0.437748523,0.432117038,0.08681136,1.29711606,0.632916369,0.079856403
1.079309396,2.365071962,0.183547131,0.004099302,0.142517802,0.507748747,0.479493889,0.365239793,0.125525416,1.101460179,0.724103751,0.028578645
1.4363143,2.079836871,0.17918708,0.000581599,0.159010169,0.493284512,0.522694097,0.340262132,0.13474967,1.124789842,0.528207156,0.128236751
1.509638014,2.103594767,0.178082933,0.000255636,0.208954004,0.48078932,0.383513365,0.466898862,0.087260817,1.18739844,0.517360306,0.228131237
1.134147489,2.351518437,0.192173833,0.007767796,0.118740208,0.507358105,0.467140355,0.387263466,0.125716806,1.002287217,0.758714412,0.007510553
1.474325998,2.201465871,0.164849126,0.00435042,0.16533169,0.49576213,0.487419333,0.361084516,0.128768175,1.228070826,0.630072392,0.018456079
1.662548454,1.876592664,0.180471674,0.002882185,0.231685116,0.447266935,0.49732676,0.375211651,0.124521913,0.996521746,0.78033258,0.090814044
1.186360807,2.554765527,0.155468373,0.009683308,0.207618957,0.48400018,0.407809027,0.426183316,0.141009917,0.878767306,0.881215344,0.007205039
1.191798284,2.329406725,0.192936174,0.003455553,0.150676551,0.46548773,0.519383136,0.366331527,0.099025031,1.345254229,0.666067956,0.024044993
1.569303104,2.09171707,0.166803714,0.005829981,0.181052843,0.479745716,0.442836537,0.416603619,0.113564109,1.161428891,0.777432907,0.011327711
1.345180381,2.385696157,0.157778057,0.001507672,0.256257791,0.4305016,0.477474321,0.4343497,0.11293766,1.051234274,0.756306776,0.070289908
1.109878465,2.4503306,0.172479703,0.027809724,0.100101895,0.569776343,0.33510967,0.476579634,0.097310808,0.981077844,0.953876285,0.000255032
1.633535489,2.026603805,0.185491781,0.000636905,0.251955341,0.417329187,0.49441263,0.395262447,0.054987236,1.523146443,0.588456209,0.079603612
1.31121443,2.353856714,0.154186833,0.021386806,0.164258226,0.485283318,0.469908427,0.404958801,0.122503949,0.980614868,0.975637382,0.003439651
1.277582514,2.428974395,0.171111103,0.000931464,0.191445425,0.438064591,0.4903138,0.399073817,0.136477731,1.029961037,0.693987634,0.062554314
1.150414193,2.244254353,0.206327957,0.006130117,0.17255976,0.43313951,0.5270296,0.368939757,0.142013141,0.803212541,1.060994412,0.028215543
1.314847501,2.452613523,0.137692359,0.001900719,0.215023639,0.510931437,0.447183718,0.375732685,0.163013607,0.79554586,0.726973758,0.088930839
1.430580069,2.158282711,0.166998064,0.005986176,0.195248389,0.480004129,0.463236442,0.396978751,0.101642096,1.290905637,0.72935757,0.01216764
1.094034924,2.529587078,0.157292672,0.002461967,0.179477775,0.499787577,0.470855564,0.387768194,0.106332657,1.060253003,0.874502561,0.040049969
1.385905952,2.191064752,0.181202936,0.004707369,0.231347575,0.415020719,0.51367329,0.424383712,0.072407238,1.338704618,0.69915352,0.005852833
1.845140851,1.695586993,0.201068899,0.001672476,0.204678365,0.455177019,0.491903799,0.353348361,0.13368777,1.115680672,0.65078309,0.031458015
1.379781474,2.164372843,0.169679826,0.003758298,0.231657492,0.471937349,0.436422204,0.400512453,0.121760536,1.129416941,0.805632754,0.016758313
1.458146131,2.155161688,0.164266517,0.005504696,0.287213809,0.423572874,0.515124353,0.392910769,0.103231434,1.156165641,0.807151375,0.004249842
1.124358883,2.427382689,0.16865027,0.018702299,0.187709498,0.459500505,0.461228606,0.450558298,0.108137838,1.062630202,0.888190785,0.004636203
1.372171463,2.139130404,0.188119797,0.003748122,0.157377556,0.503755686,0.392140403,0.464015563,0.121824886,0.893536395,0.97724814,0.030526617
1.23636324,2.06637794,0.213219397,0.001414741,0.132928614,0.451045676,0.556453253,0.374739245,0.120444402,0.908809395,0.907309403,0.070860862
1.193019079,2.319325855,0.190610668,0.001365549,0.256856804,0.411795657,0.534791478,0.357590754,0.132670329,0.942418466,0.844246271,0.078913792
1.292390424,2.184490805,0.202521078,0.004565673,0.173588707,0.434477225,0.536597386,0.370290947,0.105224641,1.185679307,0.768705577,0.007619115
1.345190744,2.325475927,0.158919569,0.004578792,0.222884987,0.483803182,0.433215565,0.386319636,0.119779456,1.128521236,0.802378942,0.011985081
1.196036526,2.395522944,0.182113484,0.002060103,0.182168022,0.485205572,0.453896369,0.389150714,0.118633816,0.984812704,0.877456718,0.023482686
1.333491135,2.26260854,0.146259658,0.00056376,0.579919592,0.343559378,0.441478067,0.43749128,0.140959859,0.879110832,0.795310262,0.112603031
1.538292671,2.058240847,0.171267064,0.003396855,0.234245385,0.474402691,0.432492202,0.411573993,0.120238986,0.893089025,0.948786739,0.040857136
1.552401,2.095291688,0.164235025,0.005945734,0.229068308,0.453385802,0.512417881,0.368864357,0.121744276,0.95356935,0.865034035,0.006712184
1.213292287,2.432758094,0.173606692,0.005863091,0.228383605,0.438224222,0.515934226,0.354021837,0.105125221,1.263680241,0.709628132,0.011789531
1.362385868,2.171375708,0.185125693,0.003016304,0.148634761,0.51601861,0.416319218,0.414755012,0.058537176,1.556967822,0.771741408,0.010808374
2.13301332,1.636829231,0.171321688,0.021362807,0.055787616,0.562681921,0.46962585,0.400140215,0.088463136,1.140482515,0.82059254,0.005811242
1.648212929,1.970677293,0.177884194,0.002797416,0.262019824,0.401597426,0.547572892,0.401891791,0.086400457,1.139645219,0.736971422,0.00450773
1.360443711,2.413743453,0.148138667,0.00375713,0.201516568,0.494288098,0.445962513,0.423184422,0.087557912,1.218539848,0.734456648,0.022138741
1.288846746,2.239736802,0.180916323,0.001088593,0.189214896,0.45914582,0.474675863,0.386448796,0.168499896,0.740517611,0.997206385,0.056517732
1.293438715,2.300691278,0.195169088,0.00315287,0.196460265,0.442079631,0.463126786,0.427401418,0.085775333,1.281800157,0.615868517,0.015991815
1.38562218,2.16507874,0.179149909,0.000637707,0.199951514,0.429673407,0.571561923,0.350059305,0.132077425,1.133233149,0.651904934,0.087378101
1.174410424,2.564567973,0.143090218,0.007974228,0.188179364,0.497951429,0.48939027,0.361456964,0.137960675,0.977958759,0.858877691,0.002112976
1.463402418,2.190107687,0.161213619,0.003684247,0.190297069,0.471877247,0.517115494,0.351915192,0.125154452,1.042233318,0.879511791,0.008812268
1.21074055,2.403333982,0.164595502,0.003053984,0.130171256,0.549386947,0.427672412,0.407567494,0.09712668,1.163660305,0.590870612,0.13621774
1.353291856,2.152137633,0.190217506,0.004156932,0.169266227,0.480037815,0.455188956,0.380302755,0.146587423,0.844711571,0.961234457,0.104748015
1.363276927,2.321043142,0.183507158,0.000140595,0.10917023,0.418691384,0.652774478,0.324193414,0.15093929,1.075886165,0.57679576,0.194978908
1.355198065,2.388255006,0.156095913,0.003977279,0.214265515,0.474315334,0.436861371,0.417738265,0.117341458,1.00663525,0.873520086,0.01601186
1.455300285,2.075369792,0.181250081,0.005099658,0.172291747,0.490185228,0.473912933,0.395019191,0.107979261,1.160934931,0.841399283,0.010486423
1.146609131,2.421293517,0.183229947,0.004464494,0.160713921,0.464302894,0.517023276,0.393611678,0.094826431,1.194182863,0.780056867,0.025548346
1.294199296,2.187671482,0.198728616,0.006120619,0.149691403,0.476643514,0.453104095,0.431515754,0.114757943,1.016256455,0.819869894,0.02627026
1.349900818,2.368264803,0.166524009,0.005890978,0.172193111,0.486822482,0.461385086,0.386795792,0.10750452,1.136312893,0.801524638,0.014699264
1.600228518,2.020167206,0.154688768,0.001279636,0.274395631,0.460642165,0.46854502,0.400270075,0.106900793,0.871484887,1.08763197,0.003978943
1.539918093,2.066535826,0.179498661,0.003275637,0.171788131,0.512020782,0.399090676,0.407030437,0.125373435,0.901860308,0.895604023,0.026501861
1.634833079,2.02985755,0.171033138,0.006517529,0.128476663,0.509744974,0.475714495,0.409056642,0.078489679,1.224196947,0.646194396,0.006665904
1.223577386,2.295298041,0.206577464,0.003318815,0.154500445,0.449545661,0.45643254,0.450923032,0.08610107,1.224125607,0.797094759,0.012749868
1.153793878,2.330741629,0.190602713,0.005200812,0.147764021,0.498626558,0.436197901,0.398927344,0.139057313,0.990509115,0.808185065,0.016127114
1.425770905,2.179558724,0.180953368,0.002562173,0.222894686,0.433552797,0.500640933,0.38609419,0.105570414,1.135273563,0.804562573,0.048681292
1.417282959,2.262842745,0.160116125,0.007928332,0.311531835,0.402936303,0.505504801,0.415833151,0.096904147,0.936800289,1.052140894,0.002862373
1.168892546,2.479091883,0.155097066,0.002888511,0.130302947,0.568165537,0.428613075,0.389164877,0.083762231,1.337648198,0.63017476,0.093789047
1.180113373,2.253963931,0.195273603,0.008606042,0.188765974,0.445151481,0.477097819,0.403124139,0.113218021,1.157493619,0.719427434,0.007590721
1.340775959,2.231387401,0.175770111,0.000453953,0.19403675,0.495138825,0.437119541,0.380831754,0.10223497,1.266596633,0.715913277,0.008681522
1.00765668,2.735564033,0.176626491,0.007019507,0.156300572,0.464705059,0.447162504,0.450519448,0.082013375,1.283081078,0.67703386,0.014162091
1.734830394,1.977533086,0.167292192,0.003729239,0.205447284,0.415463947,0.563752738,0.387775194,0.0942855,1.401745576,0.652282453,0.019956068
1.694959448,1.988669965,0.164195565,0.005285558,0.093583238,0.582988907,0.411725091,0.372503851,0.127975555,0.997544694,0.793029173,0.088583106
1.334412046,2.181468755,0.192234257,0.004834795,0.147576993,0.503483395,0.443325464,0.365250433,0.145948435,1.03492211,0.735317213,0.018027049
1.17076571,2.26287947,0.174259372,0.007006197,0.178610569,0.511450289,0.464075499,0.396118068,0.101589684,1.078835049,0.773251468,0.011293503
1.969130841,1.775889477,0.181903001,0.013731721,0.181375457,0.449128195,0.515050203,0.334291001,0.171755667,0.754071685,1.088194854,0.003134385
1.04434449,2.58149071,0.178659015,0.006472692,0.214905983,0.395504089,0.590703499,0.347980053,0.124422688,1.073332349,0.887331434,0.001975428
1.097021855,2.385139582,0.206108597,0.005408203,0.114306987,0.494189729,0.453991457,0.397648747,0.12739779,0.895429161,0.928406587,0.001688751
1.913928311,1.631097713,0.208243157,0.010658794,0.025938387,0.546572113,0.471630109,0.412244981,0.07501923,1.269990808,0.712917241,0.103917092
1.03779582,2.460119637,0.188472675,0.016286219,0.11096505,0.519858866,0.442989537,0.387991141,0.118031203,1.090928637,0.802023172,0.001730015
1.618674609,2.031630803,0.174553136,0.003712948,0.197340309,0.473145084,0.451862719,0.377742657,0.134206318,1.043180484,0.765107513,0.029407506
1.120520438,2.450050548,0.162210172,0.013759413,0.293183662,0.408808282,0.50189745,0.388249308,0.101837692,1.288594869,0.699856976,0.000881298
1.262783232,2.225991727,0.193787737,0.004594651,0.145036879,0.488862775,0.45053006,0.418073572,0.116216505,1.084017944,0.746203509,0.031211862
1.475876128,2.194009541,0.159895015,0.001683845,0.196054277,0.489936772,0.41255759,0.460741197,0.114722907,1.090000685,0.756799576,0.030075996
1.346428827,2.302717687,0.176958448,0.003124044,0.148536399,0.459632278,0.557159933,0.351442678,0.121373197,1.000892142,0.88947904,0.002090177
1.416024652,2.25658823,0.178003544,0.005595715,0.174938861,0.459693706,0.490371646,0.3760724,0.127588911,1.049988732,0.888203603,0.002193262
1.389507511,2.095963671,0.1746258,0.001819922,0.22276973,0.481619445,0.412676634,0.422970063,0.120147271,1.142998959,0.729539856,0.036605602
1.20885876,2.399801251,0.161530749,0.003363313,0.167841758,0.502037691,0.471980251,0.405359175,0.099103025,1.127491095,0.779731774,0.02811881
1.056649367,2.540903115,0.166854301,0.005736284,0.193924549,0.481433649,0.481438113,0.400038854,0.090692376,1.287025327,0.693471661,0.01291743
0.623467977,3.201358476,0.14361993,0.020355416,0.174471576,0.517234511,0.406694652,0.427856141,0.11449057,1.066628409,0.675087244,0.036580499
1.430866115,2.083417159,0.180882166,0.003253821,0.206414029,0.481061885,0.452876445,0.378122824,0.152592224,0.706318555,1.108441729,0.013809661
1.509301399,2.061707402,0.186208621,0.007066992,0.219482768,0.398488187,0.566144135,0.400097625,0.124199104,0.981316401,0.830458862,0.007587016
0.909696369,2.483400036,0.202565076,0.002062691,0.129458573,0.472872764,0.541789613,0.315249199,0.125133069,1.231385788,0.774175931,0.017504366
1.267335079,2.298520873,0.172504505,0.011998533,0.161498085,0.525402527,0.383246944,0.428674236,0.132584888,0.883487764,0.953948566,0.001032105
1.137784803,2.380467398,0.184471885,0.003531832,0.14092271,0.4909775,0.500235701,0.358272693,0.102206404,1.339785361,0.683235227,0.01528686
1.571715675,2.029480459,0.190613964,0.000788536,0.252947082,0.404207001,0.546281991,0.373578008,0.083728302,1.36969215,0.589008017,0.099620728
1.435290977,2.106085956,0.191777109,0.007339273,0.192982906,0.470267579,0.399282082,0.452478266,0.103773939,1.221807462,0.737321481,0.005668082
1.289035622,2.22371631,0.191273334,0.005294643,0.191902231,0.451152104,0.468150511,0.407219826,0.12660799,0.983522945,0.911367054,0.004831748
